"att1";"date";"quarter";"department";"day";"team";"targeted_productivity";"smv";"wip";"over_time";"hsu";"incentive";"idle_time";"idle_men";"no_of_style_change";"no_of_workers";"work_cond_f1";"work_cond_f2";"work_cond_f3";"work_cond_f4";"work_cond_f5";"actual_productivity"
368;2/16/15 12:00 AM;"Quarter3";"finishing";"Monday";9;0.8;3.94;1186.417033773862;1200.0;7.74;0.0;0.0;0.0;0.0;10.0;0.17564352878837475;67.68969241412437;893.718419142721;67.86533594291274;893.8940626715093;0.960433333
369;2/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";2;0.8;22.52;1263.0;6900.0;5.71;100.0;0.0;0.0;0.0;57.5;0.16186085266672412;30.369210880857878;901.2899500467055;30.531071733524602;901.4518108993722;1.05028058
370;2/26/15 12:00 AM;"Quarter4";"sweing";"Thursday";3;0.75;29.4;1244.0;6840.0;2.04;45.0;0.0;0.0;2.0;57.0;0.6471531118136218;78.35701239949353;957.898862319856;79.00416551130715;958.5460154316696;0.750473684
371;1/29/15 12:00 AM;"Quarter5";"finishing ";"Thursday";14;0.8;3.94;1186.417033773862;1200.0;5.67;0.0;0.0;0.0;0.0;10.0;0.3438170538527383;45.84826714150552;854.0931915379133;46.192084195358255;854.437008591766;0.19333333325
372;1/25/15 12:00 AM;"Quarter4";"finishing ";"Sunday";14;0.75;3.94;1186.417033773862;1440.0;6.04;0.0;0.0;0.0;0.0;8.0;0.6509143650390788;46.346678034161286;873.8729675350907;46.997592399200364;874.5238819001297;0.2425189395
373;3/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";14;0.7;3.94;1186.417033773862;960.0;1.17;0.0;0.0;0.0;0.0;8.0;0.0635215223175507;25.1446071574225;901.3086659672449;25.20812867974005;901.3721874895624;0.16621875
374;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";14;0.75;26.82;1322.0;7080.0;0.0;45.0;0.0;0.0;0.0;59.0;0.9397831711233074;34.39284780297503;833.0658499212607;35.332630974098336;834.005633092384;0.18751271175
375;1/11/15 12:00 AM;"Quarter2";"finishing ";"Sunday";2;0.8;3.94;1186.417033773862;1440.0;3.99;0.0;0.0;0.0;0.0;8.0;0.7758945070415335;42.5294192199833;897.578513855176;43.30531372702484;898.3544083622176;0.8208333329999999
376;2/23/15 12:00 AM;"Quarter4";"finishing";"Monday";9;0.8;2.9;1186.417033773862;960.0;6.53;0.0;0.0;0.0;0.0;8.0;0.17725621845024642;56.883730526201276;924.1282422052549;57.06098674465152;924.3054984237051;0.3715625
377;1/25/15 12:00 AM;"Quarter4";"finishing ";"Sunday";10;0.75;3.94;1186.417033773862;3420.0;3.5;0.0;0.0;0.0;0.0;19.0;0.9010039058986189;53.573978078747004;879.405467212042;54.47498198464562;880.3064711179406;0.955151515
378;2/28/15 12:00 AM;"Quarter4";"finishing";"Saturday";6;0.75;2.9;1186.417033773862;3360.0;7.24;0.0;0.0;0.0;0.0;8.0;0.6893524296266734;29.270234337727054;872.2022027846793;29.959586767353727;872.891555214306;0.271875
379;1/17/15 12:00 AM;"Quarter3";"sweing";"Saturday";9;0.8;26.16;1128.0;10620.0;4.67;63.0;0.0;0.0;0.0;59.0;0.753142964051657;41.23542289940549;893.6436490597714;41.98856586345715;894.3967920238231;0.8001171029999999
380;3/9/15 12:00 AM;"Quarter2";"finishing";"Monday";8;0.65;3.9;1186.417033773862;0.0;5.89;960.0;0.0;0.0;0.0;8.0;0.05645595466062303;61.071074010137764;980.3045435333155;61.127529964798384;980.3609994879761;0.2640625
381;2/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";13;0.8;4.08;1186.417033773862;1080.0;5.97;0.0;0.0;0.0;0.0;9.0;0.7291968238916274;46.58768833957072;938.0213944127247;47.316885163462345;938.7505912366163;0.999999
382;1/6/15 12:00 AM;"Quarter1";"finishing ";"Tuesday";9;0.8;3.94;1186.417033773862;1440.0;4.67;0.0;0.0;0.0;0.0;8.0;0.47313612183045495;31.707725006202274;863.3900862941117;32.18086112803273;863.8632224159421;0.8581439390000001
383;2/23/15 12:00 AM;"Quarter4";"sweing";"Monday";14;0.7;30.33;577.0;2160.0;5.69;30.0;0.0;0.0;1.0;58.0;0.899624873712446;38.546740034171854;861.8621238797945;39.4463649078843;862.7617487535069;0.17515575
384;2/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";8;0.7;24.26;154.0;6840.0;6.75;0.0;0.0;0.0;0.0;57.0;0.6347939339977245;19.292698899308295;877.1914703986972;19.92749283330602;877.8262643326949;0.353259649
385;2/22/15 12:00 AM;"Quarter4";"sweing";"Sunday";9;0.7;18.79;1717.0;3240.0;6.42;30.0;0.0;0.0;1.0;57.0;0.4228784924253107;59.37554119437741;841.126502941586;59.798419686802724;841.5493814340113;0.6270111829999999
386;2/9/15 12:00 AM;"Quarter2";"finishing";"Monday";6;0.75;2.9;1186.417033773862;960.0;6.89;0.0;0.0;0.0;0.0;8.0;0.8790116693572313;52.33209078113541;872.1256450905208;53.211102450492646;873.0046567598781;0.888125
387;1/28/15 12:00 AM;"Quarter4";"finishing ";"Wednesday";2;0.8;3.94;1186.417033773862;1800.0;4.44;0.0;0.0;0.0;0.0;15.0;0.7072004486363435;25.637735675872293;838.4206106768227;26.344936124508635;839.1278111254591;0.902222222
388;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";12;0.8;15.26;1029.0;2040.0;8.34;50.0;0.0;0.0;0.0;35.0;0.007010801013389134;50.53232273766929;899.2192537164772;50.539333538682676;899.2262645174906;0.800259023
389;3/1/15 12:00 AM;"Quarter1";"finishing";"Sunday";9;0.75;2.9;1186.417033773862;960.0;4.33;0.0;0.0;0.0;0.0;8.0;0.19588010132819011;57.10215502435537;855.4091166253636;57.29803512568356;855.6049967266918;0.44708333299999997
390;1/25/15 12:00 AM;"Quarter4";"finishing ";"Sunday";13;0.7;4.08;1186.417033773862;1620.0;2.18;0.0;0.0;0.0;0.0;9.0;0.2574163195901147;18.4737785564704;929.6401229367995;18.731194876060513;929.8975392563896;0.999999
391;3/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";14;0.4;15.28;157.0;5400.0;2.98;0.0;6.5;30.0;1.0;45.0;0.6974692706097023;27.222748569593044;834.6619193907853;27.920217840202746;835.3593886613951;0.0756925925
392;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";10;0.5;22.4;947.0;3390.0;4.85;23.0;0.0;0.0;0.0;56.5;0.49977765649612127;48.13765775616415;839.4102370348566;48.637435412660274;839.9100146913527;0.49998033399999997
393;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";10;0.8;22.52;21540.0;6720.0;7.42;88.0;0.0;0.0;0.0;56.0;0.44828281153229355;37.646378793086456;848.6230056743913;38.09466160461875;849.0712884859236;0.900129762
394;2/12/15 12:00 AM;"Quarter2";"finishing";"Thursday";9;0.8;3.94;1186.417033773862;960.0;4.42;0.0;0.0;0.0;0.0;8.0;0.6248454958054678;59.63990869835621;860.4897082366737;60.264754194161675;861.1145537324792;0.656666667
395;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";8;0.8;25.9;1218.0;10170.0;3.8;60.0;0.0;0.0;0.0;56.5;0.4271382103257807;67.4825943515626;908.4005640546313;67.90973256188838;908.8277022649571;0.850136766
396;1/11/15 12:00 AM;"Quarter2";"sweing";"Sunday";10;0.8;28.08;762.0;10530.0;6.66;38.0;0.0;0.0;0.0;58.5;0.5757865243764421;40.95286384819439;874.402764634013;41.52865037257083;874.9785511583895;0.8
397;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";1;0.8;3.94;1186.417033773862;1440.0;8.47;0.0;0.0;0.0;0.0;8.0;0.10417982097345724;48.55941464561201;957.9975770800586;48.663594466585465;958.1017569010321;0.955151515
398;2/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";14;0.8;22.52;1534.0;6780.0;2.1;88.0;0.0;0.0;0.0;57.0;0.5671701957048894;33.22707897762351;827.4112783971201;33.7942491733284;827.978448592825;0.22503392325
399;1/26/15 12:00 AM;"Quarter4";"finishing ";"Monday";7;0.65;3.94;1186.417033773862;1440.0;5.08;0.0;0.0;0.0;0.0;8.0;0.0016575774352096673;41.214374517588155;910.9355563985495;41.216032095023365;910.9372139759847;0.646306818
400;1/10/15 12:00 AM;"Quarter2";"finishing ";"Saturday";8;0.8;2.9;1186.417033773862;1440.0;5.36;0.0;0.0;0.0;0.0;8.0;0.20776577960645626;55.50493636792012;901.5510932824061;55.71270214752658;901.7588590620126;0.628882576
401;2/9/15 12:00 AM;"Quarter2";"sweing";"Monday";14;0.8;22.52;1506.0;3600.0;4.21;70.0;0.0;0.0;0.0;57.0;0.5592864560063494;53.79007602050877;858.2321774768712;54.34936247651512;858.7914639328776;0.22512726100000002
402;1/24/15 12:00 AM;"Quarter4";"sweing";"Saturday";1;0.7;22.94;1472.0;10260.0;1.73;75.0;0.0;0.0;0.0;57.0;0.41807681860510437;64.03768726373887;931.4874459446161;64.45576408234398;931.9055227632211;0.800643806
403;1/14/15 12:00 AM;"Quarter2";"finishing ";"Wednesday";7;0.8;2.9;1186.417033773862;1440.0;7.73;0.0;0.0;0.0;0.0;8.0;0.11363388744573966;50.775143345165404;901.3901451302759;50.88877723261114;901.5037790177216;0.837594697
404;3/2/15 12:00 AM;"Quarter1";"sweing";"Monday";4;0.65;26.66;832.0;6780.0;7.81;55.0;0.0;0.0;0.0;57.0;0.23326813332035923;36.144605770086876;834.6060008430602;36.377873903407234;834.8392689763806;0.750254867
405;1/21/15 12:00 AM;"Quarter3";"sweing";"Wednesday";5;0.7;20.4;1404.0;10440.0;8.78;50.0;0.0;0.0;0.0;58.0;0.7233838835984032;49.741500656917786;893.9832222032533;50.46488454051619;894.7066060868517;0.750344828
406;1/18/15 12:00 AM;"Quarter3";"sweing";"Sunday";13;0.8;26.87;585.0;5670.0;4.57;56.0;0.0;0.0;0.0;31.5;0.050502986696825625;87.7153649592814;890.3369541074336;87.76586794597823;890.3874570941305;0.999999
407;2/17/15 12:00 AM;"Quarter3";"finishing";"Tuesday";14;0.8;5.13;1186.417033773862;1800.0;2.24;0.0;0.0;0.0;0.0;15.0;0.567163431482023;52.61243653460894;896.3976835172964;53.17959996609096;896.9648469487785;0.14535
408;1/1/15 12:00 AM;"Quarter1";"sweing";"Thursday";5;0.8;11.41;668.0;3660.0;3.37;50.0;0.0;0.0;0.0;30.5;0.3569786668541899;55.701601835733115;826.1193493386745;56.058580502587304;826.4763280055287;0.7070459020000001
409;1/3/15 12:00 AM;"Quarter1";"finishing ";"Saturday";2;0.8;4.15;1186.417033773862;960.0;6.03;0.0;0.0;0.0;0.0;8.0;0.9417480300086498;56.4529451990871;807.5983898767442;57.39469322909574;808.5401379067529;0.782447917
410;1/24/15 12:00 AM;"Quarter4";"sweing";"Saturday";8;0.35;15.09;1448.0;9360.0;6.02;23.0;0.0;0.0;0.0;52.0;0.8894663885749002;52.71112746551815;920.0700672158061;53.600593854093056;920.959533604381;0.34998951
411;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";10;0.8;22.52;1282.0;6720.0;2.91;75.0;0.0;0.0;0.0;56.0;0.5584105928099189;49.45964205906928;865.0387823566632;50.0180526518792;865.5971929494731;0.850532143
412;1/31/15 12:00 AM;"Quarter5";"sweing";"Saturday";11;0.65;20.1;1417.0;6480.0;2.87;49.0;0.0;0.0;0.0;54.0;0.33246494307050034;55.75820504190273;862.5609742351012;56.090669984973225;862.8934391781717;0.650148148
413;2/14/15 12:00 AM;"Quarter2";"sweing";"Saturday";6;0.8;18.79;822.0;4080.0;4.49;0.0;0.0;0.0;0.0;34.0;0.9108497336547627;52.51638831491317;878.5809616069484;53.427238048567936;879.4918113406032;0.557252451
414;3/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";14;0.65;3.9;1186.417033773862;1920.0;3.58;0.0;0.0;0.0;0.0;8.0;0.9106190285824838;34.40672153535205;893.4477316269451;35.31734056393453;894.3583506555276;0.13203125
415;1/3/15 12:00 AM;"Quarter1";"finishing ";"Saturday";7;0.8;3.94;1186.417033773862;960.0;2.65;0.0;0.0;0.0;0.0;8.0;0.8141196448498076;49.13580831512056;917.8566241493228;49.949927959970374;918.6707437941726;0.6253125
416;2/28/15 12:00 AM;"Quarter4";"sweing";"Saturday";4;0.5;26.66;556.0;6960.0;6.93;23.0;0.0;0.0;2.0;58.0;0.34909646698614805;41.06918450486486;855.1286135883652;41.418280971851004;855.4777100553513;0.500258046
417;3/4/15 12:00 AM;"Quarter1";"finishing";"Wednesday";5;0.7;4.6;1186.417033773862;960.0;10.67;0.0;0.0;0.0;0.0;8.0;0.17647444801746703;43.75981181406627;903.5465964098673;43.93628626208373;903.7230708578847;0.5920833329999999
418;3/9/15 12:00 AM;"Quarter2";"finishing";"Monday";13;0.8;4.6;1186.417033773862;0.0;0.56;1080.0;0.0;0.0;0.0;9.0;0.7624766630067794;52.58930393542445;811.9438455198015;53.351780598431226;812.7063221828082;0.999999
419;2/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";14;0.8;3.94;1186.417033773862;2160.0;3.44;0.0;0.0;0.0;0.0;18.0;0.346435748637656;15.229214396281442;805.0414967229865;15.575650144919098;805.3879324716241;0.24168981475
420;1/10/15 12:00 AM;"Quarter2";"finishing ";"Saturday";2;0.8;3.94;1186.417033773862;1440.0;1.26;0.0;0.0;0.0;0.0;8.0;0.16102370960242784;24.7999500212054;816.3167929199767;24.96097373080783;816.4778166295791;0.8171022729999999
421;2/16/15 12:00 AM;"Quarter3";"finishing";"Monday";3;0.5;4.15;1186.417033773862;960.0;5.72;0.0;0.0;0.0;0.0;8.0;0.5417453243382502;30.767114242119145;859.7218590753838;31.308859566457397;860.263604399722;0.864583333
422;1/28/15 12:00 AM;"Quarter4";"sweing";"Wednesday";12;0.75;15.26;1429.0;3600.0;2.72;45.0;0.0;0.0;0.0;35.0;0.31713852535498976;34.74945997100176;808.6937065967618;35.066598496356754;809.0108451221167;0.7502833329999999
423;2/25/15 12:00 AM;"Quarter4";"sweing";"Wednesday";4;0.8;30.1;323.0;4080.0;4.23;50.0;0.0;0.0;1.0;359.0;0.4949724411595039;38.398597063223185;812.4971749490999;38.89356950438269;812.9921473902593;0.800808642
424;1/11/15 12:00 AM;"Quarter2";"finishing ";"Sunday";8;0.8;2.9;1186.417033773862;1440.0;3.72;0.0;0.0;0.0;0.0;8.0;0.5983317962065381;40.541190850656974;848.4772281965653;41.13952264686351;849.0755599927719;0.653598485
425;1/4/15 12:00 AM;"Quarter1";"finishing ";"Sunday";11;0.75;4.15;1186.417033773862;960.0;6.11;0.0;0.0;0.0;0.0;8.0;0.31694842094922604;76.66079905964256;943.4282542252979;76.97774748059179;943.7452026462471;0.34583333299999997
426;2/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";2;0.8;22.52;1557.0;0.0;6.61;90.0;0.0;0.0;0.0;57.5;0.9814533671206513;13.792104118856052;815.5222146383187;14.773557485976703;816.5036680054394;1.000344928
427;1/5/15 12:00 AM;"Quarter1";"finishing ";"Monday";10;0.75;2.9;1186.417033773862;960.0;1.63;0.0;0.0;0.0;0.0;8.0;0.4995665213956061;69.26341665855043;861.5435256949039;69.76298317994603;862.0430922162996;0.763375
428;2/3/15 12:00 AM;"Quarter1";"finishing ";"Tuesday";13;0.8;4.08;1186.417033773862;1080.0;5.79;0.0;0.0;0.0;0.0;9.0;0.22095730650219192;56.654247056905376;868.6910971732971;56.87520436340757;868.9120544797993;0.999999
429;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";6;0.7;18.79;913.0;4020.0;2.51;30.0;0.0;0.0;0.0;33.5;0.9800520887693857;46.55215232460428;823.0132036729102;47.53220441337366;823.9932557616796;0.700184577
430;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";7;0.7;24.26;1639.0;6720.0;5.63;0.0;0.0;0.0;0.0;56.0;0.5214990190848643;48.42665347709411;880.5711257792483;48.94815249617898;881.0926247983332;0.541517857
431;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";9;0.75;29.12;1070.0;6960.0;3.9;34.0;0.0;0.0;0.0;58.0;0.021636565412032294;43.55321203756681;875.4523779209645;43.57484860297884;875.4740144863765;0.7505931029999999
432;3/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";9;0.75;18.79;1239.0;5640.0;3.86;45.0;0.0;0.0;0.0;52.0;0.11971860270492929;75.90877924504183;878.860252983273;76.02849784774676;878.9799715859779;0.750371895
433;3/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";14;0.75;3.9;1186.417033773862;1920.0;2.86;0.0;0.0;0.0;0.0;8.0;0.3003635007857728;67.17454811747879;904.4152541144078;67.47491161826457;904.7156176151937;0.20481770824999998
434;1/6/15 12:00 AM;"Quarter1";"finishing ";"Tuesday";7;0.8;2.9;1186.417033773862;1440.0;3.62;0.0;0.0;0.0;0.0;8.0;0.6229143465691479;60.47347816224869;874.8604974384419;61.096392508817836;875.4834117850111;0.61625
435;2/1/15 12:00 AM;"Quarter1";"finishing ";"Sunday";12;0.75;4.08;1186.417033773862;1080.0;0.73;0.0;0.0;0.0;0.0;9.0;0.3759434534428916;48.80057736019191;888.6114428230408;49.1765208136348;888.9873862764837;0.702666667
436;1/28/15 12:00 AM;"Quarter4";"sweing";"Wednesday";11;0.5;20.1;1413.0;5880.0;4.93;46.0;0.0;0.0;0.0;54.0;0.7974458917736803;43.14929299616387;942.2362702330486;43.94673888793755;943.0337161248223;0.5005673079999999
437;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";10;0.75;21.82;1674.0;6000.0;7.48;34.0;0.0;0.0;0.0;50.0;0.29208697670846373;49.53502372879198;866.8891835313286;49.82711070550044;867.1812705080371;0.7506079999999999
438;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";11;0.7;20.55;9792.0;6480.0;8.15;60.0;0.0;0.0;0.0;54.0;0.538999536888465;49.203356866965066;823.5191736252423;49.742356403853535;824.0581731621307;0.700398148
439;1/6/15 12:00 AM;"Quarter1";"sweing";"Tuesday";2;0.8;28.08;716.0;10350.0;4.62;50.0;0.0;0.0;0.0;57.5;0.890069826424618;36.46514468290262;887.4113724022851;37.35521450932723;888.3014422287097;0.800594466
440;1/4/15 12:00 AM;"Quarter1";"sweing";"Sunday";10;0.7;28.08;1202.0;6900.0;1.42;40.0;0.0;0.0;0.0;57.5;0.5132784214289363;63.1790974857225;820.8013486176154;63.69237590715144;821.3146270390444;0.699965217
441;2/22/15 12:00 AM;"Quarter4";"sweing";"Sunday";12;0.8;15.26;1103.0;4080.0;9.28;63.0;0.0;0.0;0.0;34.0;0.6759890401162677;55.267669229489194;861.5786217946916;55.943658269605464;862.2546108348079;0.8004019609999999
442;1/28/15 12:00 AM;"Quarter4";"finishing ";"Wednesday";14;0.8;3.94;1186.417033773862;1800.0;4.44;0.0;0.0;0.0;0.0;15.0;0.7072004486363435;25.637735675872293;838.4206106768227;26.344936124508635;839.1278111254591;0.2255555555
443;2/24/15 12:00 AM;"Quarter4";"sweing";"Tuesday";4;0.8;30.1;901.0;6480.0;8.83;50.0;0.0;0.0;1.0;59.0;0.4276120504333287;45.55230889528112;910.1764725241335;45.979920945714454;910.6040845745669;0.800071839
444;2/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";8;0.6;30.1;1069.0;4560.0;0.0;30.0;0.0;0.0;1.0;58.0;0.43288871690228914;33.147518840119076;772.9363307731645;33.58040755702137;773.3692194900668;0.714410494
445;2/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";1;0.8;22.52;1532.0;6900.0;6.74;88.0;0.0;0.0;0.0;57.5;0.49815472421048546;47.08347730763027;893.2287898269817;47.581632031840755;893.7269445511922;0.900147246
446;3/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";1;0.7;3.94;1186.417033773862;960.0;10.85;0.0;0.0;0.0;0.0;8.0;0.25716695306646054;39.61396879446381;929.2257304863462;39.87113574753027;929.4828974394126;0.812625
447;1/29/15 12:00 AM;"Quarter5";"finishing ";"Thursday";13;0.75;4.08;1186.417033773862;1080.0;1.9;0.0;0.0;0.0;0.0;9.0;0.6328863608642553;50.4980819666602;926.7921789761848;51.13096832752446;927.4250653370491;0.999999
448;1/1/15 12:00 AM;"Quarter1";"sweing";"Thursday";13;0.8;11.41;968.0;3660.0;1.91;50.0;0.0;0.0;0.0;30.5;0.7361241342810857;49.36269762967754;860.6387601372506;50.098821763958625;861.3748842715318;0.999999
449;1/15/15 12:00 AM;"Quarter3";"sweing";"Thursday";14;0.5;22.94;1044.0;9810.0;7.36;23.0;0.0;0.0;0.0;54.5;0.4552066845958357;34.70236325383205;865.131428777038;35.15756993842788;865.5866354616338;0.124999722
450;2/26/15 12:00 AM;"Quarter4";"sweing";"Thursday";1;0.35;26.66;1164.0;6600.0;5.17;23.0;0.0;0.0;2.0;55.0;0.7561085296444751;59.02220418652043;872.1147758922016;59.778312716164905;872.8708844218461;0.378895152
451;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";7;0.8;25.9;1066.0;10170.0;3.14;50.0;0.0;0.0;0.0;56.5;0.8456062144155542;63.34553777940589;841.8595205590441;64.19114399382144;842.7051267734596;0.800128721
452;1/13/15 12:00 AM;"Quarter2";"sweing";"Tuesday";13;0.8;11.61;1063.0;5670.0;3.97;50.0;0.0;0.0;0.0;31.5;0.2613166164914116;30.175107971491023;823.1944206515284;30.436424587982437;823.4557372680198;0.999999
453;2/22/15 12:00 AM;"Quarter4";"sweing";"Sunday";10;0.7;21.25;1531.0;6000.0;4.03;0.0;0.0;0.0;1.0;50.0;0.9398148991950567;53.14835256613053;887.5953123151611;54.08816746532558;888.5351272143562;0.456875
454;1/7/15 12:00 AM;"Quarter1";"finishing ";"Wednesday";4;0.8;3.94;1186.417033773862;4440.0;5.99;0.0;0.0;0.0;0.0;18.0;0.4929560242377794;72.40559016104962;882.1553508933274;72.8985461852874;882.6483069175652;0.827186544
455;2/24/15 12:00 AM;"Quarter4";"finishing";"Tuesday";6;0.75;2.9;1186.417033773862;1800.0;5.39;0.0;0.0;0.0;0.0;315.0;0.7645269115204126;44.17883573825145;833.851471147367;44.94336264977186;834.6159980588874;0.726933333
456;1/6/15 12:00 AM;"Quarter1";"sweing";"Tuesday";6;0.8;11.61;910.0;4470.0;4.23;38.0;0.0;0.0;0.0;31.5;0.02182804748863143;40.09065596759352;897.4312795146551;40.11248401508215;897.4531075621437;0.80007657
457;2/3/15 12:00 AM;"Quarter1";"finishing ";"Tuesday";4;0.8;4.3;1186.417033773862;1440.0;5.52;0.0;0.0;0.0;0.0;12.0;0.8835178255441967;21.17150091828193;863.1657954736517;22.055018743826125;864.0493132991959;0.5375
458;2/18/15 12:00 AM;"Quarter3";"sweing";"Wednesday";14;0.6;30.33;868.0;6840.0;5.49;0.0;0.0;0.0;1.0;57.0;0.022094111000838912;65.18731051717579;894.638856172734;65.20940462817663;894.6609502837348;0.08203289475
459;2/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";10;0.8;3.94;1186.417033773862;960.0;3.14;0.0;0.0;0.0;0.0;8.0;0.4867776012588251;67.68538903037819;904.6630164490589;68.17216663163701;905.1497940503177;0.7715833329999999
460;1/31/15 12:00 AM;"Quarter5";"finishing ";"Saturday";6;0.6;3.94;1186.417033773862;1200.0;3.55;0.0;0.0;0.0;0.0;10.0;0.3376353906722692;43.87675596199421;891.2274672778447;44.21439135266648;891.5651026685169;0.971866667
461;1/24/15 12:00 AM;"Quarter4";"sweing";"Saturday";7;0.65;22.52;1295.0;10170.0;7.16;26.0;0.0;0.0;0.0;56.5;0.18826722048030264;47.69292374951554;892.4740587050691;47.88119096999585;892.6623259255493;0.650416734
462;3/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";7;0.65;3.9;1186.417033773862;960.0;8.32;0.0;0.0;0.0;0.0;8.0;0.4463344602457813;65.83021146724326;911.2374601988918;66.27654592748904;911.6837946591376;0.625625
463;1/13/15 12:00 AM;"Quarter2";"sweing";"Tuesday";6;0.8;11.61;1004.0;5670.0;7.53;50.0;0.0;0.0;0.0;31.5;0.6178020749939788;63.0128348433601;823.984839106155;63.630636918354085;824.602641181149;0.8002467529999999
464;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";8;0.6;24.26;1196.0;6600.0;2.67;0.0;0.0;0.0;0.0;55.0;0.4825764246963744;82.77544547020665;902.4249313299947;83.25802189490302;902.9075077546911;0.46682121200000004
465;2/28/15 12:00 AM;"Quarter4";"sweing";"Saturday";6;0.75;18.79;1012.0;3960.0;5.6;45.0;0.0;0.0;0.0;33.0;0.8476665598373643;22.633218441258396;861.0653220024054;23.48088500109576;861.9129885622428;0.75065101
466;1/24/15 12:00 AM;"Quarter4";"sweing";"Saturday";9;0.6;29.12;925.0;6660.0;5.66;23.0;0.0;0.0;0.0;58.0;0.3310761843451402;18.767573464177907;830.3687467211781;19.098649648523047;830.6998229055233;0.600125217
467;1/20/15 12:00 AM;"Quarter3";"sweing";"Tuesday";2;0.7;22.94;1363.0;10260.0;4.67;50.0;0.0;0.0;0.0;57.0;0.1942023543303284;44.8729857059135;891.5337721978;45.06718806024383;891.7279745521303;0.7500318979999999
